pid|creator_email|project_name|tag|project_date|day_of_week|start_time|end_time|curr_capacity|goal_capacity|city|state|description,,
"|""""|erat.|non","|02/13/2016|friday|20|18|0|10|Indianapolis|IN|""""",
"|""""|sed|egestas.|01/08/2019|friday|13|16|0|25|Hilo|HI|""""",,
"|""""|dis|at","|12/17/2018|tuesday|19|9|0|10|Provo|UT|""""",
"|""""|augue|nec","|03/18/2018|monday|8|16|0|10|Nampa|ID|""""",
"|""""|sit|risus.|10/23/2016|wednesday|9|10|0|50|Fayetteville|AR|""""",,
"|""""|augue.|enim","|01/18/2017|friday|17|21|0|50|Chesapeake|VA|""""",
"|""""|scelerisque",|a,"|05/11/2017|thursday|20|9|0|5|Butte|MT|"""""
"|""""|dictum|et|05/28/2016|monday|16|16|0|50|Chattanooga|TN|""""",,
"|""""|feugiat|Integer|01/19/2017|friday|14|15|0|10|Oklahoma City|OK|""""",,
"|""""|at|magna.|12/01/2018|sunday|17|16|0|5|Davenport|IA|""""",,
"|""""|gravida|aliquet|07/14/2018|thursday|16|17|0|5|Southaven|MS|""""",,
"|""""|interdum|natoque|05/07/2016|wednesday|8|22|0|25|Tulsa|OK|""""",,
"|""""|lobortis|ipsum|03/11/2017|sunday|12|13|0|50|Hartford|CT|""""",,
"|""""|est.|amet|01/14/2016|wednesday|8|14|0|50|Richmond|VA|""""",,
"|""""|primis|Quisque|12/28/2018|tuesday|18|21|0|10|South Burlington|VT|""""",,
"|""""|eu|tellus","|02/23/2016|sunday|10|13|0|5|Wichita|KS|""""",
"|""""|Phasellus|sit|10/20/2018|saturday|19|9|0|25|Louisville|KY|""""",,
"|""""|arcu.|Ut|01/30/2016|thursday|9|10|0|5|Kansas City|MO|""""",,
"|""""|Quisque|cursus|02/02/2017|saturday|14|16|0|5|Tuscaloosa|AL|""""",,
"|""""|commodo|risus.|02/18/2017|wednesday|12|16|0|5|Rockford|IL|""""",,
"|""""|Nulla|et|04/18/2016|friday|8|14|0|5|Fort Smith|AR|""""",,
"|""""|libero.|rhoncus.|06/08/2016|friday|11|21|0|5|Saint Louis|MO|""""",,
"|""""|et","|sem.|04/30/2017|sunday|9|13|0|5|Kearney|NE|""""",
"|""""|libero|ipsum.|01/02/2016|sunday|9|14|0|5|Colchester|VT|""""",,
"|""""|Donec|tempus|10/10/2018|friday|16|22|0|5|Akron|OH|""""",,
"|""""|tristique|et|07/30/2017|sunday|14|17|0|5|Idaho Falls|ID|""""",,
"|""""|massa.|Ut|12/29/2018|friday|20|21|0|10|New Orleans|LA|""""",,
"|""""|ipsum|Aenean|05/31/2017|wednesday|16|9|0|50|Flint|MI|""""",,
"|""""|velit|dis|11/27/2016|wednesday|12|10|0|50|Lafayette|LA|""""",,
"|""""|tempor|lobortis|02/04/2019|monday|12|20|0|25|Auburn|ME|""""",,
"|""""|nibh|Duis|04/19/2018|sunday|13|12|0|50|Fort Collins|CO|""""",,
"|""""|pulvinar|luctus.|08/20/2018|wednesday|12|15|0|10|Rock Springs|WY|""""",,
"|""""|Cum|Nunc|10/04/2018|wednesday|18|17|0|10|Montgomery|AL|""""",,
"|""""|dui.|penatibus|08/11/2018|sunday|16|22|0|5|Olathe|KS|""""",,
"|""""|netus|diam.|10/11/2016|sunday|20|15|0|5|Bellevue|WA|""""",,
"|""""|quam|mi|03/02/2019|tuesday|10|16|0|10|Detroit|MI|""""",,
"|""""|et|Nulla|07/21/2016|wednesday|17|12|0|10|Butte|MT|""""",,
"|""""|at","|sem|08/26/2017|saturday|18|9|0|10|Racine|WI|""""",
"|""""|habitant|vitae|05/22/2016|saturday|10|15|0|50|Kenosha|WI|""""",,
"|""""|mollis|vel|02/09/2019|saturday|13|19|0|10|Dallas|TX|""""",,
"|""""|nascetur|vitae","|06/26/2017|saturday|19|20|0|50|Detroit|MI|""""",
"|""""|eu",|odio,"|02/22/2018|thursday|19|17|0|10|Olympia|WA|"""""
"|""""|velit.|In|12/25/2018|sunday|12|14|0|10|Owensboro|KY|""""",,
"|""""|mollis|malesuada.|11/15/2016|sunday|17|17|0|5|Georgia|GA|""""",,
"|""""|dui.|Nunc|10/04/2017|sunday|15|14|0|25|Sandy|UT|""""",,
"|""""|vestibulum|nulla|06/03/2016|sunday|12|10|0|5|Orlando|FL|""""",,
"|""""|lorem|ligula.|07/20/2018|saturday|11|11|0|10|Milwaukee|WI|""""",,
"|""""|massa.|risus","|04/21/2017|monday|12|14|0|5|Iowa City|IA|""""",
"|""""|pharetra","|et|02/06/2016|friday|10|22|0|5|Aurora|CO|""""",
"|""""|Maecenas|erat|09/26/2018|monday|13|11|0|25|South Bend|IN|""""",,
"|""""|vulputate","|mi|01/27/2018|saturday|11|14|0|25|Denver|CO|""""",
"|""""|Curabitur|purus.|05/07/2017|sunday|8|22|0|25|Chandler|AZ|""""",,
"|""""|risus|suscipit","|03/10/2018|thursday|10|16|0|25|Rockville|MD|""""",
"|""""|vulputate","|urna.|05/26/2016|saturday|12|21|0|25|Boise|ID|""""",
"|""""|Aliquam|Nullam|04/03/2019|friday|11|21|0|50|Sioux City|IA|""""",,
"|""""|lorem.|erat|07/15/2016|tuesday|14|17|0|25|Augusta|ME|""""",,
"|""""|commodo|Donec|05/03/2018|monday|9|17|0|50|Memphis|TN|""""",,
"|""""|non|nunc|01/05/2019|monday|11|21|0|10|Saint Louis|MO|""""",,
"|""""|dui","|Fusce|03/12/2017|thursday|19|17|0|50|Flint|MI|""""",
"|""""|at","|blandit|09/26/2018|wednesday|15|13|0|5|Warren|MI|""""",
"|""""|Etiam|pharetra|02/08/2016|wednesday|11|21|0|10|Hillsboro|OR|""""",,
"|""""|sollicitudin|gravida.|06/18/2018|thursday|13|13|0|5|Worcester|MA|""""",,
"|""""|fringilla|magna|11/01/2016|thursday|11|20|0|10|Frederick|MD|""""",,
"|""""|dignissim.|fermentum|11/03/2016|friday|9|21|0|5|Davenport|IA|""""",,
"|""""|lacus","|tellus|12/28/2018|thursday|19|18|0|10|Grand Rapids|MI|""""",
"|""""|non",|ac,"|10/07/2016|monday|14|13|0|5|Overland Park|KS|"""""
"|""""|purus|tellus.|03/18/2019|sunday|19|19|0|25|Juneau|AK|""""",,
"|""""|erat|Donec|02/09/2019|monday|18|13|0|5|Helena|MT|""""",,
"|""""|quis|aliquam|04/15/2017|tuesday|11|21|0|50|South Portland|ME|""""",,
"|""""|in","|dapibus|05/15/2016|wednesday|20|13|0|10|Fayetteville|AR|""""",
"|""""|mauris|eget|06/15/2017|monday|20|19|0|25|Norman|OK|""""",,
"|""""|auctor|Ut|11/20/2016|monday|13|20|0|50|Anchorage|AK|""""",,
"|""""|quam","|Donec|06/05/2018|sunday|11|17|0|25|Indianapolis|IN|""""",
"|""""|aliquet|lorem|03/12/2019|thursday|16|22|0|25|South Portland|ME|""""",,
"|""""|Mauris|Suspendisse|05/21/2016|thursday|9|17|0|10|Wilmington|DE|""""",,
"|""""|pharetra.|ornare.|11/10/2017|tuesday|9|15|0|50|Grand Island|NE|""""",,
"|""""|nibh|molestie|05/17/2017|saturday|13|11|0|5|Pike Creek|DE|""""",,
"|""""|lectus.|varius|06/30/2017|sunday|15|22|0|5|Grand Rapids|MI|""""",,
"|""""|Nullam|Pellentesque|09/02/2017|thursday|13|13|0|25|Rutland|VT|""""",,
"|""""|placerat|eu","|08/18/2018|monday|12|11|0|10|Broken Arrow|OK|""""",
"|""""|risus.|odio","|01/29/2019|friday|15|9|0|50|College|AK|""""",
"|""""|faucibus|adipiscing.|09/10/2018|thursday|12|20|0|5|Gresham|OR|""""",,
"|""""|aliquet|mi|06/27/2018|wednesday|19|12|0|5|Augusta|GA|""""",,
"|""""|eu|quis|04/02/2016|wednesday|17|16|0|10|Columbus|GA|""""",,
"|""""|Pellentesque|Fusce|10/29/2018|tuesday|19|18|0|5|Essex|VT|""""",,
"|""""|at|dolor.|09/09/2018|monday|10|9|0|10|Phoenix|AZ|""""",,
"|""""|Cras|dui.|08/29/2018|tuesday|19|13|0|10|Kaneohe|HI|""""",,
"|""""|risus|libero|04/18/2017|sunday|12|11|0|25|Kenosha|WI|""""",,
"|""""|pharetra|sodales.|01/15/2017|saturday|12|22|0|5|Dover|DE|""""",,
"|""""|sit|porttitor|02/24/2017|thursday|14|11|0|5|Nashville|TN|""""",,
"|""""|pede.|et","|01/20/2017|thursday|15|13|0|5|Covington|KY|""""",
"|""""|dui|massa.|01/04/2017|monday|16|17|0|50|Mesa|AZ|""""",,
"|""""|in|lacus.|01/25/2019|saturday|8|16|0|50|Toledo|OH|""""",,
"|""""|purus|quam|01/22/2016|saturday|10|9|0|10|Norfolk|VA|""""",,
"|""""|risus.|egestas.|12/10/2018|sunday|13|15|0|10|Jonesboro|AR|""""",,
"|""""|Phasellus|augue.|12/21/2017|thursday|20|14|0|10|Salem|OR|""""",,
"|""""|non|odio|08/17/2018|sunday|8|22|0|25|Laramie|WY|""""",,
"|""""|tincidunt|Integer|01/20/2016|tuesday|17|13|0|25|Annapolis|MD|""""",,
"|""""|arcu.|nec","|03/20/2016|saturday|17|14|0|5|Indianapolis|IN|""""",
"|""""|urna.|at|02/12/2017|monday|13|19|0|10|Pike Creek|DE|""""",,
"|""""|Nunc|primis|07/05/2018|friday|9|10|0|10|Norman|OK|""""",,
"|""""|adipiscing","|molestie|04/09/2017|wednesday|16|11|0|25|Naperville|IL|""""",
"|""""|conubia|Fusce|02/25/2019|monday|12|12|0|5|Milwaukee|WI|""""",,
"|""""|libero|erat","|02/10/2018|friday|17|18|0|5|Newport News|VA|""""",
"|""""|egestas.|risus.|05/27/2018|thursday|18|17|0|50|New Haven|CT|""""",,
"|""""|pede|risus.|06/29/2016|thursday|8|16|0|10|Chattanooga|TN|""""",,
"|""""|Aliquam|mollis.|12/22/2018|friday|15|17|0|10|Covington|KY|""""",,
"|""""|justo|et|08/31/2018|friday|16|18|0|25|Boise|ID|""""",,
"|""""|Cras|risus.|01/13/2016|wednesday|20|15|0|50|Sterling Heights|MI|""""",,
"|""""|purus.|vestibulum","|09/05/2016|sunday|18|18|0|5|Hillsboro|OR|""""",
"|""""|ullamcorper","|natoque|07/05/2016|tuesday|15|15|0|5|Hillsboro|OR|""""",
"|""""|sit|sapien.|01/19/2018|thursday|11|16|0|10|Oklahoma City|OK|""""",,
"|""""|nascetur|accumsan|02/01/2016|friday|19|15|0|5|Baltimore|MD|""""",,
"|""""|vulputate|Fusce|06/04/2016|tuesday|10|9|0|5|Orlando|FL|""""",,
"|""""|Donec|sagittis|03/01/2016|sunday|14|13|0|10|San Antonio|TX|""""",,
"|""""|dui","|ultrices.|12/10/2018|saturday|11|22|0|50|Baltimore|MD|""""",
"|""""|ac|id","|05/30/2016|sunday|16|14|0|10|Gary|IN|""""",
"|""""|Cras|felis.|03/21/2018|saturday|18|18|0|25|Lafayette|LA|""""",,
"|""""|lobortis|augue|01/10/2017|saturday|10|15|0|5|Tallahassee|FL|""""",,
"|""""|Nam|sociis|08/16/2018|thursday|20|9|0|50|Helena|MT|""""",,
"|""""|sagittis|in|02/09/2018|wednesday|18|16|0|10|South Portland|ME|""""",,
"|""""|blandit|nec|12/27/2017|sunday|11|22|0|5|Lawton|OK|""""",,
"|""""|auctor|eget","|04/29/2016|friday|19|17|0|50|Bangor|ME|""""",
"|""""|imperdiet|imperdiet|07/18/2018|monday|15|20|0|25|Memphis|TN|""""",,
"|""""|non","|Integer|06/24/2017|tuesday|19|22|0|5|Gary|IN|""""",
"|""""|orci|sem|02/26/2019|thursday|19|17|0|50|Kearney|NE|""""",,
"|""""|ante|Ut|09/13/2018|tuesday|10|19|0|25|Cambridge|MA|""""",,
"|""""|risus.|augue","|03/11/2019|thursday|19|19|0|50|Grand Rapids|MI|""""",
"|""""|ac|convallis|09/27/2016|wednesday|10|15|0|10|San Antonio|TX|""""",,
"|""""|faucibus.|erat.|04/11/2019|saturday|12|22|0|5|Annapolis|MD|""""",,
"|""""|elit.|egestas|02/17/2019|monday|10|16|0|25|San Diego|CA|""""",,
"|""""|est","|dictum|01/19/2019|monday|11|18|0|50|Jonesboro|AR|""""",
"|""""|sit|libero|08/28/2018|saturday|17|21|0|25|Essex|VT|""""",,
"|""""|eu|justo|05/22/2018|saturday|8|17|0|25|Orlando|FL|""""",,
"|""""|habitant|eu|10/18/2017|wednesday|18|15|0|10|Topeka|KS|""""",,
"|""""|diam|non|11/21/2017|thursday|8|20|0|10|Cedar Rapids|IA|""""",,
"|""""|sapien","|amet|12/29/2018|thursday|10|14|0|10|Norman|OK|""""",
"|""""|quis","|sollicitudin|09/13/2016|sunday|13|17|0|25|Lafayette|LA|""""",
"|""""|auctor|lacus.|05/15/2017|tuesday|19|18|0|50|Norfolk|VA|""""",,
"|""""|Proin|Nullam|06/09/2018|wednesday|15|9|0|50|Portland|OR|""""",,
"|""""|convallis|tincidunt|08/01/2016|sunday|16|22|0|5|Frankfort|KY|""""",,
"|""""|penatibus|rutrum|12/31/2017|thursday|11|15|0|50|Des Moines|IA|""""",,
"|""""|blandit|id|02/19/2016|tuesday|15|12|0|50|Bangor|ME|""""",,
"|""""|diam|ridiculus|01/31/2017|saturday|13|15|0|25|Lakewood|CO|""""",,
"|""""|ridiculus|Cras|02/20/2018|sunday|16|10|0|50|Sterling Heights|MI|""""",,
"|""""|dapibus|ligula|07/21/2017|friday|18|10|0|25|Lincoln|NE|""""",,
"|""""|magna.|nec","|04/09/2016|friday|14|12|0|25|Las Vegas|NV|""""",
"|""""|ipsum|consequat|06/14/2017|saturday|19|10|0|25|Essex|VT|""""",,
"|""""|a|dui","|11/09/2016|sunday|9|20|0|50|St. Petersburg|FL|""""",
"|""""|dignissim|eget|02/09/2017|tuesday|17|19|0|10|Tallahassee|FL|""""",,
"|""""|turpis|vitae","|01/06/2019|sunday|20|11|0|50|Richmond|VA|""""",
"|""""|dictum.|in|04/13/2018|tuesday|17|17|0|50|Gresham|OR|""""",,
"|""""|lectus|ipsum|08/23/2018|monday|8|20|0|10|Montpelier|VT|""""",,
"|""""|nulla|massa.|10/02/2018|monday|8|12|0|5|Omaha|NE|""""",,
"|""""|a","|porttitor|10/27/2016|monday|17|10|0|25|Louisville|KY|""""",
"|""""|ultrices|non|01/19/2017|tuesday|16|11|0|50|Pocatello|ID|""""",,
"|""""|erat.|consectetuer|01/18/2019|sunday|8|15|0|10|Paradise|NV|""""",,
"|""""|euismod|Vestibulum|11/04/2018|thursday|11|21|0|10|South Portland|ME|""""",,
"|""""|pede|convallis|04/29/2017|saturday|18|20|0|25|Aurora|IL|""""",,
"|""""|turpis|ut|05/29/2018|thursday|15|12|0|10|Bellevue|NE|""""",,
"|""""|nulla.|eu|07/17/2016|sunday|9|21|0|25|Davenport|IA|""""",,
"|""""|lorem|purus","|08/07/2016|friday|12|20|0|5|Lansing|MI|""""",
"|""""|eu|ac|12/25/2016|thursday|19|11|0|25|Dover|DE|""""",,
"|""""|vel|ipsum|06/23/2017|saturday|8|12|0|50|Jonesboro|AR|""""",,
"|""""|mauris|dapibus|02/09/2019|sunday|13|19|0|25|Athens|GA|""""",,
"|""""|dui.|malesuada|03/31/2019|monday|14|20|0|50|Mobile|AL|""""",,
"|""""|nunc|Nullam|06/20/2017|monday|17|9|0|25|Hartford|CT|""""",,
"|""""|ipsum.|id|07/04/2016|friday|10|15|0|25|Owensboro|KY|""""",,
"|""""|Vestibulum|orci|10/07/2017|sunday|9|19|0|50|Waterbury|CT|""""",,
"|""""|luctus|dolor.|08/01/2018|saturday|8|9|0|25|St. Petersburg|FL|""""",,
"|""""|amet",|a,"|06/28/2017|thursday|12|15|0|5|Fayetteville|AR|"""""
"|""""|id",|id,"|02/04/2016|sunday|17|9|0|25|Lakewood|CO|"""""
"|""""|pede|sapien.|10/12/2018|friday|13|13|0|25|Dallas|TX|""""",,
"|""""|non|eget|05/11/2018|saturday|15|14|0|5|Omaha|NE|""""",,
"|""""|sem.|mauris|09/30/2018|sunday|14|20|0|5|Columbus|GA|""""",,
"|""""|nec",|montes,"|03/06/2018|tuesday|16|11|0|25|Boise|ID|"""""
"|""""|ipsum.|facilisis|11/16/2018|sunday|9|22|0|50|Metairie|LA|""""",,
"|""""|vel|velit.|05/02/2016|tuesday|18|11|0|25|South Portland|ME|""""",,
"|""""|turpis.|egestas|10/29/2017|friday|18|17|0|25|Columbus|GA|""""",,
"|""""|dignissim|ultrices|08/28/2016|sunday|15|18|0|10|Olathe|KS|""""",,
"|""""|elementum|volutpat.|01/31/2017|wednesday|17|12|0|50|Rockville|MD|""""",,
"|""""|Donec|pede.|12/16/2016|thursday|15|9|0|10|South Bend|IN|""""",,
"|""""|vitae","|scelerisque|02/01/2018|monday|17|16|0|50|Georgia|GA|""""",
"|""""|lorem|risus|12/22/2017|monday|11|12|0|25|North Las Vegas|NV|""""",,
"|""""|In|mauris|01/23/2017|monday|9|12|0|50|Chesapeake|VA|""""",,
"|""""|imperdiet|eget","|12/10/2017|tuesday|11|20|0|10|Lowell|MA|""""",
"|""""|tincidunt.|tincidunt|09/06/2018|wednesday|8|16|0|5|Warren|MI|""""",,
"|""""|eget","|arcu.|03/26/2018|monday|19|12|0|25|Pittsburgh|PA|""""",
"|""""|Fusce|vitae|07/30/2018|monday|8|12|0|25|Wichita|KS|""""",,
"|""""|pede","|gravida|12/15/2016|sunday|8|18|0|5|Duluth|MN|""""",
"|""""|sed","|mi.|01/21/2017|friday|19|11|0|50|Clarksville|TN|""""",
"|""""|vel|diam|08/29/2017|thursday|10|12|0|25|Vancouver|WA|""""",,
"|""""|tellus|vulputate|03/15/2016|wednesday|18|18|0|50|Portland|OR|""""",,
"|""""|blandit.|Proin|08/17/2017|saturday|15|18|0|5|Casper|WY|""""",,
"|""""|Phasellus|quam|11/05/2016|friday|19|22|0|50|Gresham|OR|""""",,
"|""""|parturient|lorem|02/20/2018|wednesday|15|14|0|5|Jefferson City|MO|""""",,
"|""""|sem|mollis|01/11/2017|monday|15|21|0|5|Saint Louis|MO|""""",,
"|""""|libero|id|02/01/2016|thursday|15|17|0|10|Baltimore|MD|""""",,
"|""""|Donec|placerat","|01/17/2016|saturday|9|17|0|50|Colchester|VT|""""",
"|""""|laoreet|dolor|08/16/2016|thursday|9|10|0|10|Salem|OR|""""",,
"|""""|ultrices.|nec|01/25/2017|friday|15|15|0|50|Colorado Springs|CO|""""",,
"|""""|tincidunt|per|06/19/2017|sunday|15|20|0|50|Saint Louis|MO|""""",,
"|""""|pharetra.|ligula|03/25/2016|wednesday|8|21|0|50|Lexington|KY|""""",,
"|""""|sit|lacus.|02/28/2016|sunday|15|13|0|5|Sioux City|IA|""""",,
"|""""|ultrices","|gravida|11/10/2017|sunday|20|10|0|5|Milwaukee|WI|""""",
"|""""|sem|nunc|04/14/2018|saturday|13|15|0|10|Lawton|OK|""""",,
"|""""|adipiscing|neque|10/02/2018|friday|15|17|0|5|Fairbanks|AK|""""",,
"|""""|justo|Phasellus|04/25/2017|thursday|18|19|0|25|Kansas City|KS|""""",,
"|""""|nisi|montes","|07/03/2018|saturday|12|20|0|25|Gillette|WY|""""",
"|""""|lobortis|aliquam|05/11/2018|monday|16|19|0|25|Cincinnati|OH|""""",,
"|""""|Aliquam|felis.|07/21/2016|saturday|16|22|0|5|Lakewood|CO|""""",,
"|""""|ipsum.|sit|11/28/2016|friday|8|18|0|10|Austin|TX|""""",,
"|""""|lectus|mauris|01/21/2018|monday|17|15|0|10|Covington|KY|""""",,
"|""""|feugiat.|eget|10/18/2018|sunday|18|20|0|25|Flint|MI|""""",,
"|""""|nulla.|sodales|08/16/2018|sunday|9|16|0|5|Broken Arrow|OK|""""",,
"|""""|enim","|justo.|12/05/2016|thursday|12|18|0|50|Bridgeport|CT|""""",
"|""""|gravida|pulvinar|12/01/2017|thursday|11|17|0|10|Salem|OR|""""",,
"|""""|tempor|elit","|07/01/2018|tuesday|11|21|0|5|Honolulu|HI|""""",
"|""""|tristique|turpis.|05/12/2018|monday|14|10|0|5|Rochester|MN|""""",,
"|""""|mi.|porttitor|08/12/2016|tuesday|18|13|0|5|Houston|TX|""""",,
"|""""|erat|libero.|09/14/2018|saturday|11|12|0|50|Gillette|WY|""""",,
"|""""|accumsan|Donec|01/30/2019|friday|11|11|0|5|Memphis|TN|""""",,
"|""""|sociis|viverra.|01/26/2018|wednesday|10|17|0|10|Indianapolis|IN|""""",,
"|""""|Fusce|fringilla|04/07/2016|friday|10|10|0|50|Biloxi|MS|""""",,
"|""""|Suspendisse|Pellentesque|07/28/2018|monday|20|16|0|5|Rochester|MN|""""",,
"|""""|nibh.|egestas|11/17/2016|friday|18|9|0|5|Grand Island|NE|""""",,
"|""""|semper|vulputate","|01/23/2016|tuesday|14|13|0|25|Biloxi|MS|""""",
"|""""|lectus|convallis|12/10/2018|sunday|19|9|0|5|Fort Worth|TX|""""",,
"|""""|Nunc|Vivamus|04/06/2017|monday|17|9|0|50|Kenosha|WI|""""",,
"|""""|Proin|ac|08/31/2017|saturday|8|22|0|25|Fairbanks|AK|""""",,
"|""""|Nunc|nunc|12/13/2018|monday|12|17|0|50|Bear|DE|""""",,
"|""""|in|euismod|09/30/2018|friday|19|11|0|5|Virginia Beach|VA|""""",,
"|""""|at","|Sed|07/20/2016|monday|15|13|0|50|Fort Wayne|IN|""""",
"|""""|vehicula|aptent|03/30/2017|tuesday|10|18|0|5|Miami|FL|""""",,
"|""""|euismod|a","|09/02/2017|wednesday|15|18|0|5|Stamford|CT|""""",
"|""""|Etiam|sem.|01/10/2017|wednesday|19|21|0|10|Chesapeake|VA|""""",,
"|""""|vehicula|Integer|06/30/2017|tuesday|18|10|0|5|Fairbanks|AK|""""",,
"|""""|vehicula|ipsum|06/26/2016|saturday|18|22|0|25|Naperville|IL|""""",,
"|""""|ullamcorper","|Fusce|06/30/2017|wednesday|15|9|0|25|Chicago|IL|""""",
"|""""|habitant|interdum|08/15/2016|saturday|16|20|0|10|Jacksonville|FL|""""",,
"|""""|magna|dolor","|03/13/2018|wednesday|9|18|0|50|Lincoln|NE|""""",
"|""""|nisi.|ultrices|10/02/2018|sunday|16|11|0|10|Jackson|MS|""""",,
"|""""|egestas","|Aliquam|07/29/2018|friday|10|16|0|5|Baltimore|MD|""""",
"|""""|et","|viverra.|01/18/2016|wednesday|15|15|0|5|Helena|MT|""""",
"|""""|semper|egestas.|12/24/2017|wednesday|15|14|0|5|Virginia Beach|VA|""""",,
"|""""|Etiam|magna.|11/18/2016|saturday|10|19|0|5|Montgomery|AL|""""",,
"|""""|iaculis|amet|10/13/2016|saturday|20|15|0|5|Rockville|MD|""""",,
"|""""|amet|eu","|01/16/2017|wednesday|12|10|0|5|Omaha|NE|""""",
"|""""|consectetuer|interdum.|04/25/2017|thursday|9|12|0|5|Fort Smith|AR|""""",,
"|""""|vel","|venenatis|08/22/2016|saturday|16|9|0|10|Huntsville|AL|""""",
"|""""|luctus|velit.|09/17/2017|tuesday|15|19|0|50|Henderson|NV|""""",,
"|""""|metus.|quis|06/10/2017|saturday|16|11|0|50|Rockford|IL|""""",,
"|""""|dolor|consectetuer|11/12/2017|saturday|9|14|0|25|Boston|MA|""""",,
"|""""|orci|justo.|09/24/2017|monday|17|19|0|50|Duluth|MN|""""",,
"|""""|vulputate|eget","|01/28/2019|monday|13|18|0|25|Hattiesburg|MS|""""",
"|""""|velit.|ipsum|02/02/2017|sunday|16|14|0|10|Pocatello|ID|""""",,
"|""""|fringilla|Sed|12/30/2018|tuesday|16|19|0|5|Hillsboro|OR|""""",,
"|""""|sapien.|Etiam|06/07/2018|saturday|16|20|0|10|Laramie|WY|""""",,
"|""""|rhoncus.|erat|02/07/2017|saturday|8|12|0|25|Salem|OR|""""",,
"|""""|tristique|nisl.|11/07/2018|tuesday|19|21|0|5|Aurora|CO|""""",,
"|""""|Morbi|nec|10/12/2017|friday|16|10|0|10|Portland|ME|""""",,
"|""""|ultrices|aliquam|01/26/2019|tuesday|13|15|0|5|Waterbury|CT|""""",,
"|""""|Curabitur|vitae","|08/29/2017|friday|9|16|0|10|Wichita|KS|""""",
"|""""|mauris|ac","|12/06/2016|wednesday|13|12|0|25|Lakewood|CO|""""",
"|""""|iaculis|eu|01/03/2019|tuesday|20|16|0|25|Richmond|VA|""""",,
"|""""|dui.|pharetra|02/15/2016|thursday|11|20|0|25|Hillsboro|OR|""""",,
"|""""|eu|facilisis.|01/12/2019|thursday|13|10|0|50|Rockville|MD|""""",,
"|""""|Curae;|Aliquam|04/17/2016|saturday|18|19|0|25|Tucson|AZ|""""",,
"|""""|metus.|commodo|03/03/2017|sunday|20|14|0|10|Independence|MO|""""",,
"|""""|Nullam|at|06/10/2017|monday|15|9|0|5|Honolulu|HI|""""",,
"|""""|sodales|eu","|04/29/2018|thursday|19|19|0|5|Allentown|PA|""""",
"|""""|lectus.|mi|08/14/2017|friday|20|17|0|25|Sioux City|IA|""""",,
"|""""|mollis.|Duis|01/19/2018|sunday|12|9|0|25|North Las Vegas|NV|""""",,
"|""""|eu|eu|10/12/2018|sunday|12|13|0|10|Augusta|GA|""""",,
"|""""|iaculis|mi|10/27/2017|wednesday|12|20|0|50|Stamford|CT|""""",,
"|""""|tincidunt|porttitor|04/11/2016|friday|20|19|0|25|Chandler|AZ|""""",,
"|""""|sem|Ut|02/06/2017|wednesday|17|15|0|5|Sacramento|CA|""""",,
"|""""|feugiat.|Duis|02/22/2017|wednesday|13|20|0|25|Evansville|IN|""""",,
"|""""|Sed|Donec|09/24/2018|monday|11|22|0|50|Cincinnati|OH|""""",,
"|""""|libero|amet","|05/01/2018|monday|12|21|0|50|Southaven|MS|""""",
"|""""|luctus|lorem|11/11/2016|thursday|14|13|0|5|Lakewood|CO|""""",,
"|""""|iaculis|et|11/12/2017|wednesday|14|22|0|10|Tuscaloosa|AL|""""",,
"|""""|egestas.|a","|10/16/2018|wednesday|17|16|0|25|Gary|IN|""""",
"|""""|pharetra.|Integer|02/11/2019|thursday|16|21|0|10|Bowling Green|KY|""""",,
"|""""|interdum.|enim.|11/23/2016|tuesday|9|15|0|50|Gresham|OR|""""",,
"|""""|arcu.|hendrerit.|04/14/2018|saturday|8|11|0|25|Juneau|AK|""""",,
"|""""|In|dictum|12/09/2017|friday|20|10|0|10|Huntsville|AL|""""",,
"|""""|neque|venenatis|04/23/2017|thursday|11|15|0|10|Shreveport|LA|""""",,
"|""""|sagittis.|sem|07/29/2016|monday|14|13|0|25|Broken Arrow|OK|""""",,
"|""""|sed|montes","|03/12/2016|sunday|16|11|0|5|Aurora|CO|""""",
"|""""|Phasellus|eu","|05/03/2016|saturday|11|19|0|50|Baltimore|MD|""""",
"|""""|eu|Donec|04/24/2017|tuesday|12|18|0|25|Fort Worth|TX|""""",,
"|""""|consectetuer|elit.|04/21/2018|saturday|20|10|0|5|Auburn|ME|""""",,
"|""""|in|eu|02/05/2016|sunday|12|13|0|10|Burlington|VT|""""",,
"|""""|aliquet|erat|01/14/2016|wednesday|20|15|0|5|Athens|GA|""""",,
"|""""|egestas.|eget|03/23/2018|sunday|20|13|0|5|Knoxville|TN|""""",,
"|""""|arcu.|ultricies|01/10/2016|friday|20|15|0|5|Southaven|MS|""""",,
"|""""|Quisque|pellentesque|04/23/2017|monday|17|19|0|25|Pike Creek|DE|""""",,
"|""""|risus.|laoreet|06/12/2016|wednesday|14|10|0|25|Grand Island|NE|""""",,
"|""""|pharetra","|in|04/26/2016|friday|16|19|0|25|Kaneohe|HI|""""",
"|""""|pede|non|05/02/2016|friday|15|20|0|25|Henderson|NV|""""",,
"|""""|arcu.|ornare","|05/18/2018|tuesday|20|9|0|50|Little Rock|AR|""""",
"|""""|eu|ante|10/08/2016|saturday|15|16|0|50|Fort Smith|AR|""""",,
"|""""|tempus|ullamcorper","|11/07/2018|thursday|19|12|0|50|Springfield|IL|""""",
